source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"hargaemas-com","gold","Antam",3,"gr",8252000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",5,"gr",13720000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",10,"gr",27385000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",25,"gr",68337000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",50,"gr",136595000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",100,"gr",273112000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",250,"gr",682515000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",500,"gr",1364820000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Antam",1000,"gr",2729600000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",1,"gr",2756000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",2,"gr",5444000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",5,"gr",13511000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",10,"gr",26951000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",25,"gr",67015000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",50,"gr",133923000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",100,"gr",267714000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",250,"gr",667640000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",500,"gr",1335279000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2670557000,0,"IDR","2026-05-19",""
"hargaemas-com","gold","Emas Antam",1,"gr",2765000,2569000,"IDR","2026-05-20",""
"hargaemas-com","gold","Emas Spot",1,"gr",2539176,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",1,"gr",2765000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",2,"gr",5470000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",3,"gr",8180000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",5,"gr",13600000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",10,"gr",27145000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",25,"gr",67737000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",50,"gr",135395000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",100,"gr",270712000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",250,"gr",676515000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",500,"gr",1352820000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Antam",1000,"gr",2705600000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",1,"gr",2782000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",2,"gr",5499000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",5,"gr",13644000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",10,"gr",27216000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",25,"gr",67674000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",50,"gr",135242000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",100,"gr",270349000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",250,"gr",674214000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",500,"gr",1348427000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2696852000,0,"IDR","2026-05-20",""
"hargaemas-com","gold","Emas Antam",1,"gr",2800000,2604000,"IDR","2026-05-21",""
"hargaemas-com","gold","Emas Spot",1,"gr",2576628,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",1,"gr",2800000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",2,"gr",5540000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",3,"gr",8285000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",5,"gr",13775000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",10,"gr",27495000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",25,"gr",68612000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",50,"gr",137145000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",100,"gr",274212000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",250,"gr",685265000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",500,"gr",1370320000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Antam",1000,"gr",2740600000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",1,"gr",2756000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",2,"gr",5444000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",3,"gr",0,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",5,"gr",13511000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",10,"gr",26951000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",25,"gr",67015000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",50,"gr",133923000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",100,"gr",267714000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",250,"gr",667640000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",500,"gr",1335279000,0,"IDR","2026-05-21",""
"hargaemas-com","gold","Pegadaian",1000,"gr",2670557000,0,"IDR","2026-05-21",""
