source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"logammulia","silver","Perak Murni",500,"gr",24700000,0,"IDR","2026-05-17","silver-1-tr4"
"logammulia","silver","Perak Heritage",31,"gr",2084145,0,"IDR","2026-05-17","silver-5-tr7"
"logammulia","silver","Perak Heritage",186,"gr",11383336,0,"IDR","2026-05-17","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1432000,0,"IDR","2026-05-18","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2764000,0,"IDR","2026-05-18","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5468000,0,"IDR","2026-05-18","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8177000,0,"IDR","2026-05-18","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13595000,0,"IDR","2026-05-18","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27135000,0,"IDR","2026-05-18","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67712000,0,"IDR","2026-05-18","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135345000,0,"IDR","2026-05-18","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",270612000,0,"IDR","2026-05-18","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",676265000,0,"IDR","2026-05-18","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1352320000,0,"IDR","2026-05-18","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2704600000,0,"IDR","2026-05-18","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1502000,0,"IDR","2026-05-18","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2914000,0,"IDR","2026-05-18","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14568000,0,"IDR","2026-05-18","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22966800,0,"IDR","2026-05-18","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",249929600,0,"IDR","2026-05-18","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28140000,0,"IDR","2026-05-18","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55480000,0,"IDR","2026-05-18","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12812500,0,"IDR","2026-05-18","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24825000,0,"IDR","2026-05-18","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2091921,0,"IDR","2026-05-18","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11429986,0,"IDR","2026-05-18","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1444500,0,"IDR","2026-05-19","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2789000,0,"IDR","2026-05-19","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5518000,0,"IDR","2026-05-19","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8252000,0,"IDR","2026-05-19","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13720000,0,"IDR","2026-05-19","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27385000,0,"IDR","2026-05-19","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68337000,0,"IDR","2026-05-19","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",136595000,0,"IDR","2026-05-19","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",273112000,0,"IDR","2026-05-19","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",682515000,0,"IDR","2026-05-19","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1364820000,0,"IDR","2026-05-19","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2729600000,0,"IDR","2026-05-19","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1514500,0,"IDR","2026-05-19","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2939000,0,"IDR","2026-05-19","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14693000,0,"IDR","2026-05-19","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23166800,0,"IDR","2026-05-19","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",252129600,0,"IDR","2026-05-19","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28390000,0,"IDR","2026-05-19","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55980000,0,"IDR","2026-05-19","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",13150000,0,"IDR","2026-05-19","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25500000,0,"IDR","2026-05-19","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2133910,0,"IDR","2026-05-19","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11681896,0,"IDR","2026-05-19","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1432500,0,"IDR","2026-05-20","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2765000,0,"IDR","2026-05-20","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5470000,0,"IDR","2026-05-20","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8180000,0,"IDR","2026-05-20","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13600000,0,"IDR","2026-05-20","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27145000,0,"IDR","2026-05-20","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",67737000,0,"IDR","2026-05-20","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",135395000,0,"IDR","2026-05-20","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",270712000,0,"IDR","2026-05-20","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",676515000,0,"IDR","2026-05-20","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1352820000,0,"IDR","2026-05-20","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2705600000,0,"IDR","2026-05-20","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1502500,0,"IDR","2026-05-20","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2915000,0,"IDR","2026-05-20","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14573000,0,"IDR","2026-05-20","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",22974800,0,"IDR","2026-05-20","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",250017600,0,"IDR","2026-05-20","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28150000,0,"IDR","2026-05-20","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55500000,0,"IDR","2026-05-20","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12562500,0,"IDR","2026-05-20","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24325000,0,"IDR","2026-05-20","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2060818,0,"IDR","2026-05-20","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11243386,0,"IDR","2026-05-20","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1450000,0,"IDR","2026-05-21","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2800000,0,"IDR","2026-05-21","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5540000,0,"IDR","2026-05-21","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8285000,0,"IDR","2026-05-21","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13775000,0,"IDR","2026-05-21","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27495000,0,"IDR","2026-05-21","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68612000,0,"IDR","2026-05-21","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",137145000,0,"IDR","2026-05-21","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",274212000,0,"IDR","2026-05-21","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",685265000,0,"IDR","2026-05-21","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1370320000,0,"IDR","2026-05-21","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2740600000,0,"IDR","2026-05-21","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1520000,0,"IDR","2026-05-21","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2950000,0,"IDR","2026-05-21","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14748000,0,"IDR","2026-05-21","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23254800,0,"IDR","2026-05-21","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",253097600,0,"IDR","2026-05-21","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28500000,0,"IDR","2026-05-21","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",56200000,0,"IDR","2026-05-21","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12850000,0,"IDR","2026-05-21","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",24900000,0,"IDR","2026-05-21","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2096587,0,"IDR","2026-05-21","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11457976,0,"IDR","2026-05-21","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1444000,0,"IDR","2026-05-22","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2788000,0,"IDR","2026-05-22","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5516000,0,"IDR","2026-05-22","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8249000,0,"IDR","2026-05-22","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13715000,0,"IDR","2026-05-22","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27375000,0,"IDR","2026-05-22","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68312000,0,"IDR","2026-05-22","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",136545000,0,"IDR","2026-05-22","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",273012000,0,"IDR","2026-05-22","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",682265000,0,"IDR","2026-05-22","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1364320000,0,"IDR","2026-05-22","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2728600000,0,"IDR","2026-05-22","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1514000,0,"IDR","2026-05-22","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2938000,0,"IDR","2026-05-22","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14688000,0,"IDR","2026-05-22","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23158800,0,"IDR","2026-05-22","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",252041600,0,"IDR","2026-05-22","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28380000,0,"IDR","2026-05-22","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55960000,0,"IDR","2026-05-22","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",12950000,0,"IDR","2026-05-22","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25100000,0,"IDR","2026-05-22","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2109028,0,"IDR","2026-05-22","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11532616,0,"IDR","2026-05-22","silver-5-tr8"
